vmId,vmTypeId,priority,time,core,memory,machineId,status
2882853,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882854,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882855,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882856,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882857,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882858,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882859,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882860,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882861,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882862,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882863,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882864,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882865,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882866,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882867,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882868,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882869,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882870,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882871,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882872,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882873,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882874,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882875,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882876,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882877,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882878,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882879,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882880,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882881,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882882,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882883,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882884,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882885,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882886,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882887,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882888,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882889,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882890,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882891,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882892,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882893,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882894,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882895,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882896,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882897,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882898,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882899,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882900,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882901,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
4428684,136,0,0.00012731458991765976,0.009615384615384616,0.014222222222222223,16,start
4428685,136,0,0.00012731458991765976,0.009615384615384616,0.014222222222222223,16,start
6874526,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874527,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874528,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874529,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874530,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874531,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874532,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874533,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874534,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874535,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874536,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874537,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874538,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874539,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874540,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874541,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874542,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874543,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874544,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874545,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874546,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874547,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874548,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874549,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874550,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874551,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874552,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874553,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874554,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874555,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874556,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874557,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874558,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874559,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874560,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874561,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874562,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874563,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874564,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874565,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874566,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874567,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874568,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874569,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874570,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874571,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874572,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874573,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874574,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874575,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874576,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874577,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874578,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874579,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874580,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874581,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874582,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874583,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874584,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
6874585,67,1,0.00012731458991765976,0.07692307692307693,0.049777777777777775,16,start
2882902,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882903,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882904,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882905,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882906,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882907,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882908,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882909,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882910,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882911,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882912,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882913,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882914,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882915,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882916,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882917,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882918,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882919,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882920,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882921,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882922,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882923,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882924,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882925,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882926,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882927,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882928,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882929,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882930,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882931,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882932,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882933,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882934,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882935,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882936,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882937,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882938,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882939,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882940,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882941,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882942,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882943,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882944,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882945,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882946,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882947,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882948,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882949,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
2882950,67,1,0.00013888906687498093,0.07692307692307693,0.049777777777777775,16,start
